symbol,date,RSI,EMA_10,EMA_20,SMA_50,returns,volume_change,volatility,momentum,future_return,label
INFY.NS,2024-11-22 00:00:00+05:30,72.66332191365257,1846.3497085127315,1845.8941280834974,1880.0210009765624,0.03718543625101822,0.15910629330908255,0.017422287833239933,78.550048828125,-0.005335799402845315,WATCH
INFY.NS,2024-11-25 00:00:00+05:30,69.5909821336102,1854.2315708143938,1850.0661112347716,1879.6119995117188,-0.006597476056314888,1.025655218467517,0.017008756763484355,86.64990234375,-0.0002381072040542564,WATCH
INFY.NS,2024-11-26 00:00:00+05:30,72.26073388419006,1866.9440169234244,1857.1217220137517,1879.0860009765624,0.018230446172591508,-0.4633224224611775,0.017257318556573958,94.2000732421875,0.005560871572440576,WATCH
INFY.NS,2024-11-27 00:00:00+05:30,74.23164169564417,1877.4087411191654,1863.5387008695848,1878.6940014648437,0.00018188581009637161,-0.3508289546959745,0.01683483188467542,64.4000244140625,-0.0010911798316121071,WATCH
INFY.NS,2024-11-28 00:00:00+05:30,54.7105163319376,1873.6344289909648,1862.8826364452493,1876.822001953125,-0.03525589794021178,0.9043214935971251,0.020802700545810453,-12.1500244140625,0.036086499404293725,BUY
INFY.NS,2024-11-29 00:00:00+05:30,58.29547357010945,1870.764528371869,1862.403335411029,1874.9280004882812,0.0006462990634186205,-0.38074435663182105,0.020805595951981795,-10.550048828125,0.04881991249782269,BUY
INFY.NS,2024-12-02 00:00:00+05:30,57.66098744217284,1872.4073502730062,1864.0601652602763,1874.6810009765625,0.011814771661132095,-0.4530751784874606,0.021140379414958842,15.25,0.05019149544376045,BUY
INFY.NS,2024-12-03 00:00:00+05:30,55.20324790138473,1875.9878276026297,1866.7306233865297,1874.6390014648437,0.0065432101491220696,0.6441281709522453,0.018439560747319006,80.6500244140625,0.05015592497149854,BUY
INFY.NS,2024-12-04 00:00:00+05:30,53.38968029855313,1878.3991316748788,1868.8753259211458,1874.3090014648437,-0.0015062499987903433,-0.002166974285549461,0.018501218491300465,64.5,0.05846232694025407,BUY
INFY.NS,2024-12-05 00:00:00+05:30,59.57905902591543,1888.6629214768896,1875.1586258892212,1875.077001953125,0.024136549205207025,0.9232595052717278,0.019614684966606847,100.7999267578125,0.02336102220457656,WATCH
